"","TYPE_OF_FILE","COUNTRY","AREA","VESSEL","GEAR","RIGGING","DOORS","YEAR","MONTH","DAY","HAUL_NUMBER","CODEND_CLOSING","PART_OF_THE_CODEND","SHOOTING_TIME","SHOOTING_QUADRANT","SHOOTING_LATITUDE","SHOOTING_LONGITUDE","SHOOTING_DEPTH","HAULING_TIME","HAULING_QUADRANT","HAULING_LATITUDE","HAULING_LONGITUDE","HAULING_DEPTH","HAUL_DURATION","VALIDITY","COURSE","RECORDED_SPECIES","DISTANCE","VERTICAL_OPENING","WING_OPENING","GEOMETRICAL_PRECISION","BRIDLES_LENGTH","WARP_LENGTH","WARP_DIAMETER","HYDROLOGICAL_STATION","OBSERVATIONS","BOTTOM_TEMPERATURE_BEGINNING","BOTTOM_TEMPERATURE_END","MEASURING_SYSTEM","NUMBER_OF_THE_STRATUM","BOTTOM_SALINITY_BEGINNING","BOTTOM_SALINITY_END","Campo43","Site","HlonDD","HlatDD","SlonDD","SlatDD","lon","lat","SWEPT_AREA","aspectEW","aspectNS","bathymetry","chl_ltmax","chl_ltmin","chl_max","chl_mean","chl_min","chl_range","Cur_incid","dfe_ltmax","dfe_ltmin","dfe_max","dfe_mean","dfe_min","dfe_range","Fishing","grain_size","log_grain","no3_ltmax","no3_ltmin","no3_max","no3_mean","no3_min","no3_range","o2_ltmax","o2_ltmin","o2_max","o2_mean","o2_min","o2_range","ph_ltmax","ph_ltmin","ph_max","ph_mean","ph_min","ph_range","phyc_ltmax","phyc_ltmin","phyc_max","phyc_mean","phyc_min","phyc_range","po4_ltmax","po4_ltmin","po4_max","po4_mean","po4_min","po4_range","si_ltmax","si_ltmin","si_max","si_mean","si_min","si_range","slope","so_ltmax","so_ltmin","so_max","so_mean","so_min","so_range","swd_ltmax","swd_ltmin","swd_max","swd_mean","swd_min","swd_range","sws_ltmax","sws_ltmin","sws_max","sws_mean","sws_min","sws_range","thetao_ltmax","thetao_ltmin","thetao_max","thetao_mean","thetao_min","thetao_range"
"2050","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2020,11,26,52,"S",NA,453,1,3642.97,1249.2,790,553,1,3642.55,1245.67,580,60,"V","R",3,5371,0,185,"E",150,1900,16,NA,0,0,0,NA,13415,NA,NA,NA,"M13D7_5067",12.7611666666667,36.7091666666667,12.82,36.7161666666667,12.7905833333333,36.7126666666667,0.0993635,0.0148954158648849,-0.999889075756073,-548,0.00548738287761807,0.00530171766877174,0.00610422948375344,0.00537395244464278,0.00493004452437162,0.00117418495938182,123.252281188965,0.00110946840140969,0.00104204029776156,0.00112496362999082,0.00108205026481301,0.00102910178247839,9.58617747528479e-05,26.1126594543457,0.0924354866147041,-2.38124442100525,5.82483577728271,5.70328140258789,6.26386785507202,5.77387714385986,5.30079364776611,0.963074564933777,189.745834350586,188.39045715332,195.175109863281,188.969665527344,182.391860961914,12.7832498550415,8.0858039855957,8.08457660675049,8.0905876159668,8.08513355255127,8.0794620513916,0.0111263478174806,0.0155465602874756,0.0151339620351791,0.0176282320171595,0.0152885131537914,0.0140207475051284,0.00360748334787786,0.306850582361221,0.299208998680115,0.346731632947922,0.303389668464661,0.261941164731979,0.0847904607653618,4.76960325241089,4.62478923797607,5.0996150970459,4.70276212692261,4.34299755096436,0.756617784500122,4.78538799285889,38.932014465332,38.8491516113281,39.0023765563965,38.8894882202148,38.7162284851074,0.286150366067886,234.485076904297,64.1599426269531,243.150466918945,66.7903213500977,6.71087741851807,236.439575195312,0.0124773187562823,0.0122054032981396,0.0261569060385227,0.000325714499922469,0.0228428859263659,0.00331402174197137,13.8266201019287,13.6011266708374,14.0264844894409,13.6949100494385,13.4028167724609,0.623667895793915
"2051","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2020,11,26,53,"S",NA,707,1,3640.3,1244.02,617,807,1,3639.96,1240.5,695,60,"V","R",3,5463,0,185,"E",150,1650,16,NA,0,0,0,NA,13415,NA,NA,NA,"M13D7_5066",12.675,36.666,12.7336666666667,36.6716666666667,12.7043333333333,36.6688333333333,0.1010655,-0.417023122310638,-0.90889585018158,-592,0.00544958561658859,0.00528493011370301,0.00604410190135241,0.00535153783857822,0.0049168006516993,0.00112730148248374,19.3168334960938,0.00107648153789341,0.00100920954719186,0.0010971303563565,0.0010463313665241,0.000995282898657024,0.00010184726852458,27.0555152893066,0.0924354866147041,-2.38124442100525,5.84631395339966,5.73499917984009,6.2944393157959,5.79829978942871,5.33041715621948,0.964022040367126,189.422058105469,188.118545532227,194.923751831055,188.695098876953,181.958374023438,12.9653692245483,8.08530616760254,8.08413410186768,8.09017276763916,8.08467769622803,8.07889556884766,0.0112772397696972,0.0154855726286769,0.0151041857898235,0.0175489205867052,0.0152539862319827,0.0139836212620139,0.00356530025601387,0.308408886194229,0.300480246543884,0.349863022565842,0.30468624830246,0.26239475607872,0.0874682441353798,4.80053758621216,4.66382884979248,5.13539552688599,4.736159324646,4.38292026519775,0.752475082874298,0.269637286663055,38.9308967590332,38.8465309143066,39.0004692077637,38.887393951416,38.7074775695801,0.292992621660233,231.928573608398,67.2070770263672,244.862503051758,70.6831665039062,39.9751243591309,204.887390136719,0.0142240729182959,0.0134818209335208,0.0306564942002296,0.000533670303411782,0.0255147218704224,0.00514177838340402,13.8529663085938,13.6215734481812,14.0704755783081,13.7163820266724,13.4024705886841,0.668005228042603
"2052","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2020,11,26,54,"S",NA,941,1,3646.55,1242.39,545,1041,1,3649.3,1241.14,524,60,"V","R",3,5556,0,184,"E",150,1550,16,NA,0,0,0,NA,13415,NA,NA,NA,"M13D7_5258",12.6856666666667,36.8216666666667,12.7065,36.7758333333333,12.6960833333333,36.79875,0.1022304,-0.306903928518295,-0.951740503311157,-616,0.00576051929965615,0.00555323855951428,0.00645463867112994,0.00563675025478005,0.00513512501493096,0.0013195137726143,-135.166748046875,0.00110334542114288,0.00103103078436106,0.00113340117968619,0.00106955808587372,0.00101386453025043,0.000119536598504055,42.5823249816895,0.0924354866147041,-2.38124442100525,5.70034074783325,5.58135271072388,6.07766485214233,5.64803886413574,5.22019910812378,0.85746568441391,190.642807006836,189.370483398438,195.553680419922,189.935165405273,184.128646850586,11.4250316619873,8.08718872070312,8.08602142333984,8.09174919128418,8.086594581604,8.08162307739258,0.010125826112926,0.0160589721053839,0.0155977299436927,0.0182450991123915,0.0157785676419735,0.0145435454323888,0.0037015532143414,0.304763227701187,0.297536313533783,0.341006249189377,0.3013916015625,0.262482851743698,0.0785234048962593,4.60270214080811,4.46320915222168,4.91363906860352,4.5373010635376,4.17718362808228,0.736455500125885,0.963069319725037,38.9005813598633,38.8019943237305,38.9847106933594,38.8518142700195,38.632396697998,0.352311074733734,247.509872436523,65.5759735107422,296.258270263672,244.978469848633,63.6043663024902,232.653884887695,0.0196875557303429,0.0214673336595297,0.0402899011969566,0.00188354565761983,0.0423309244215488,0.00204107956960797,14.0460262298584,13.7752456665039,14.3348207473755,13.8961849212646,13.4553718566895,0.879449605941772
"2053","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2020,11,26,55,"S",NA,1200,1,3647.65,1237.42,527,1300,1,3645.6,1234.31,508,60,"V","R",3,5556,0,184,"E",150,1450,16,NA,0,0,0,NA,13415,NA,NA,NA,"M13D7_5258",12.5718333333333,36.76,12.6236666666667,36.7941666666667,12.59775,36.7770833333333,0.1022304,0.218796193599701,-0.975770592689514,-475,0.00709015084430575,0.00669364025816321,0.00805626343935728,0.00685964850708842,0.00598580297082663,0.00207046023570001,-106.880249023438,0.00112428865395486,0.00103171251248568,0.0011648079380393,0.00107250234577805,0.00099874846637249,0.000166059544426389,39.238037109375,0.0924354866147041,-2.38124442100525,5.19781637191772,5.0444860458374,5.34813165664673,5.12910842895508,4.8905143737793,0.45761701464653,194.864822387695,193.02360534668,197.339996337891,193.854354858398,190.422485351562,6.91751384735107,8.09373569488525,8.09181022644043,8.0964469909668,8.09274101257324,8.0900821685791,0.00636559259146452,0.0191857889294624,0.0181747954338789,0.0213649794459343,0.0185894034802914,0.0169824492186308,0.00438252976164222,0.298046052455902,0.287488639354706,0.320567667484283,0.293204486370087,0.263121068477631,0.0574466176331043,4.20707941055298,4.00539875030518,4.47030353546143,4.1117582321167,3.74092793464661,0.729375898838043,0.436626434326172,38.8778991699219,38.7776184082031,38.9612617492676,38.8292121887207,38.5905609130859,0.370700180530548,254.454315185547,74.1554336547852,286.082000732422,251.84912109375,62.3421173095703,223.739898681641,0.0198092199862003,0.0260429866611958,0.0559952072799206,0.00486040115356445,0.0485139265656471,0.00748143810778856,14.1181316375732,13.8777694702148,14.3741235733032,13.9880638122559,13.6433925628662,0.730730414390564
"2054","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2020,11,29,56,"S",NA,637,1,3734.48,1234.02,42,707,1,3733.07,1234.84,51,30,"V","R",3,2871,0,154,"E",100,330,16,NA,0,0,0,NA,13411,NA,NA,NA,"M15D7_5834",12.5806666666667,37.5511666666667,12.567,37.5746666666667,12.5738333333333,37.5629166666667,0.0442134,-0.674933075904846,-0.737878978252411,-63,0.756875514984131,0.108191974461079,0.94872385263443,0.393799126148224,0.057877779006958,0.890846014022827,64.8747406005859,0.00196041632443666,0.00116064713802189,0.00229507987387478,0.0014898325316608,0.00107667280826718,0.00121840729843825,5.4683780670166,0.944242775440216,-0.0573719702661037,1.4132342338562,0.0148971192538738,2.01462888717651,0.574390172958374,4.59079637948889e-05,2.01458263397217,247.511672973633,229.84538269043,251.006088256836,240.512298583984,222.774917602539,28.23118019104,8.13290405273438,8.10488796234131,8.1405086517334,8.12222099304199,8.09292411804199,0.0475840456783772,2.61863732337952,0.83659690618515,3.26515865325928,1.556676030159,0.676523923873901,2.58863472938538,0.117316231131554,0.0136608779430389,0.169951990246773,0.0538592711091042,0.005050681065768,0.164901316165924,1.86148548126221,1.56791269779205,2.00718879699707,1.70163989067078,1.50026893615723,0.506920039653778,0.224273562431335,37.8560066223145,37.5318260192871,38.0138206481934,37.7046279907227,37.2379150390625,0.775906443595886,184.791687011719,113.712364196777,188.505706787109,166.53352355957,88.1327133178711,100.372993469238,0.0606179945170879,0.119982205331326,0.080257423222065,0.0680429041385651,0.153333127498627,0.0730757117271423,17.4612712860107,14.3486738204956,18.5982608795166,15.5721797943115,13.4751491546631,5.12311029434204
"2055","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2020,11,29,57,"S",NA,746,1,3731.37,1235.44,67,818,1,3729.79,1235.6,81,32,"V","R",3,3062,0,157,"E",100,370,16,NA,0,0,0,NA,13412,NA,NA,NA,"M15D7_5834",12.5933333333333,37.4965,12.5906666666667,37.5228333333333,12.592,37.5096666666667,0.0480734,-0.584239363670349,-0.811581373214722,-81,0.43401563167572,0.181045174598694,0.492861062288284,0.307695388793945,0.143679663538933,0.349181413650513,13.3839416503906,0.0022835279814899,0.00178808707278222,0.00244711525738239,0.00202326662838459,0.00156348012387753,0.000883635133504868,16.102710723877,0.944242775440216,-0.0573719702661037,2.98686575889587,1.60967290401459,3.42033123970032,2.31144189834595,0.676851332187653,2.74347996711731,223.531875610352,208.227767944336,231.756530761719,215.476638793945,199.646438598633,32.1100883483887,8.11437511444092,8.094557762146,8.13251113891602,8.1057071685791,8.07996368408203,0.0525470040738583,1.20641088485718,0.500638127326965,1.4055255651474,0.846136331558228,0.416227012872696,0.989298641681671,0.251180052757263,0.158343896269798,0.314361780881882,0.206121042370796,0.0946969613432884,0.219664812088013,2.44931745529175,2.00578212738037,2.91372561454773,2.23579692840576,1.81004869937897,1.10367715358734,0.146725744009018,38.3318824768066,37.819709777832,38.5577774047852,38.0612907409668,37.6235122680664,0.934265494346619,199.111831665039,91.133918762207,200.487930297852,166.616058349609,75.664421081543,124.823516845703,0.0323807075619698,0.0406698249280453,0.0513033606112003,0.0224700625985861,0.0536452122032642,0.0023418499622494,15.5070915222168,14.5232152938843,15.8424129486084,14.9478139877319,14.0059928894043,1.83642029762268
"2056","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2020,11,29,58,"S",NA,920,1,3731.36,1242.4,43,950,1,3731.6,1244.34,42,30,"V","R",3,2871,0,153,"E",100,320,16,NA,0,0,0,NA,13411,NA,NA,NA,"M15D7_5834",12.739,37.5266666666667,12.7066666666667,37.5226666666667,12.7228333333333,37.5246666666667,0.0439263,0.0801724195480347,-0.99678099155426,-60,0.780208945274353,0.154350101947784,0.998921155929565,0.420858561992645,0.0847033336758614,0.914217829704285,45.9222564697266,0.0020967882592231,0.00138305069413036,0.0023312303237617,0.00169190869200975,0.0012998569291085,0.00103137327823788,8.89925956726074,0.944242775440216,-0.0573719702661037,2.3172595500946,0.0372191928327084,3.18725657463074,1.06792867183685,0.000188050413271412,3.18706846237183,245.925033569336,217.49089050293,250.020645141602,233.445327758789,206.135940551758,43.8847236633301,8.13048362731934,8.10401725769043,8.13748645782471,8.11988830566406,8.09443092346191,0.0430555567145348,2.42966794967651,0.879774272441864,3.12350225448608,1.46413958072662,0.721504986286163,2.40199708938599,0.195647954940796,0.0223358161747456,0.251483827829361,0.0964442938566208,0.0105434888973832,0.240940317511559,2.12875580787659,1.58799147605896,2.34816288948059,1.85210120677948,1.52392661571503,0.824236214160919,0.497426420450211,38.0836982727051,37.5789489746094,38.2693328857422,37.8185386657715,37.1327476501465,1.1365841627121,232.047286987305,80.2645721435547,233.473861694336,134.077743530273,78.6980590820312,154.775802612305,0.0427806712687016,0.026645889505744,0.0661706402897835,0.00447355024516582,0.0415475927293301,0.0246230494230986,16.5576877593994,14.4375162124634,17.4568939208984,15.3472156524658,13.815601348877,3.64129209518433
"2057","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2020,11,29,59,"S",NA,1405,1,3715.11,1315.64,135,1435,1,3714.1,1317.26,156,30,"V","R",3,2871,0,167,"E",100,550,16,NA,0,0,0,NA,13413,NA,NA,NA,"M14D8_5453",13.2876666666667,37.235,13.2606666666667,37.2518333333333,13.2741666666667,37.2434166666667,0.0479457,-0.561390519142151,-0.827551007270813,-113,0.0279602501541376,0.0148644046857953,0.0400145463645458,0.0190025493502617,0.0107888700440526,0.0292256753891706,0.991607666015625,0.00171518139541149,0.00130796746816486,0.00183515227399766,0.0014912944752723,0.00116999237798154,0.00066515983780846,24.7639636993408,0.0924354866147041,-2.38124442100525,4.9643702507019,4.61903142929077,5.39355230331421,4.78662967681885,4.17320442199707,1.22034764289856,194.537582397461,189.546615600586,198.963775634766,192.117736816406,185.645660400391,13.3181200027466,8.10054111480713,8.09291076660156,8.10684490203857,8.0975227355957,8.08115577697754,0.025688836351037,0.0704252943396568,0.0379335470497608,0.100705869495869,0.0481800138950348,0.0291542690247297,0.0715515986084938,0.342259734869003,0.311944454908371,0.377660185098648,0.326113104820251,0.287767767906189,0.0898924171924591,3.67281579971313,3.03409099578857,4.0553150177002,3.42675423622131,2.47459959983826,1.58071541786194,2.55684351921082,38.7745666503906,38.6899337768555,38.8287048339844,38.7444534301758,38.5504531860352,0.278252512216568,234.222061157227,37.4790534973145,283.882141113281,230.297012329102,34.9441261291504,248.938034057617,0.00920523889362812,0.0100084515288472,0.0198326129466295,0.00136497872881591,0.0192776378244162,0.000555361271835864,14.4944591522217,14.2666521072388,14.7118234634399,14.3719120025635,14.0045318603516,0.707292199134827
"2058","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2020,11,30,60,"S",NA,502,1,3654.45,1339.9,682,602,1,3653.76,1343.22,684,60,"V","R",3,5371,0,185,"E",150,1760,16,NA,0,0,0,NA,13415,NA,NA,NA,"M13D9_5262",13.7203333333333,36.896,13.665,36.9075,13.6926666666667,36.90175,0.0993635,-0.290696799755096,-0.956815242767334,-602,0.00528035312891006,0.00515140779316425,0.00578084401786327,0.00521305482834578,0.00489336811006069,0.000887475966010243,50.8288726806641,0.00127119349781424,0.00110568339005113,0.00132042192853987,0.00118307257071137,0.00106616329867393,0.000254258688073605,3.9001681804657,0.0924354866147041,-2.38124442100525,6.10740232467651,5.98441648483276,6.53265237808228,6.04191017150879,5.63295745849609,0.899694740772247,186.156692504883,184.226760864258,191.064590454102,185.248641967773,177.929428100586,13.1351537704468,8.08233547210693,8.0807991027832,8.08648586273193,8.08163070678711,8.07606029510498,0.0104262186214328,0.0151304146274924,0.0148096578195691,0.0170216970145702,0.014963872730732,0.0138358734548092,0.00318582286126912,0.332888841629028,0.319647073745728,0.376379519701004,0.325949639081955,0.284098476171494,0.0922810509800911,5.34910535812378,5.11289262771606,5.68040370941162,5.22575807571411,4.8502368927002,0.830166459083557,1.52304780483246,38.8704109191895,38.8152236938477,38.9374923706055,38.8434829711914,38.726001739502,0.211492240428925,240.791473388672,68.5182571411133,255.671295166016,129.171127319336,47.3535652160645,208.317733764648,0.00624430645257235,0.00654326984658837,0.0131327258422971,0.000760263006668538,0.0220349244773388,0.00890219956636429,13.7474737167358,13.6221981048584,13.9072179794312,13.6859378814697,13.4919300079346,0.415288895368576
"2059","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2020,11,30,61,"S",NA,710,1,3653.36,1345.62,676,810,1,3652.87,1349.01,649,60,"V","R",3,5371,0,185,"E",150,1800,16,NA,0,0,0,NA,13415,NA,NA,NA,"M13D9_5263",13.8168333333333,36.8811666666667,13.7603333333333,36.8893333333333,13.7885833333333,36.88525,0.0993635,-0.229635894298553,-0.973276615142822,-732,0.00527491373941302,0.00515139335766435,0.0057631847448647,0.00521203270182014,0.00489317486062646,0.000870009884238243,87.1620941162109,0.00126100401394069,0.00110663892701268,0.00130835094023496,0.0011788138654083,0.00107019452843815,0.000238156295381486,0.751154243946075,0.0924354866147041,-2.38124442100525,6.11643314361572,5.99476051330566,6.54847764968872,6.05162954330444,5.63354587554932,0.914931833744049,186.000610351562,184.127624511719,191.06721496582,185.110565185547,177.731048583984,13.3361711502075,8.08218765258789,8.08067512512207,8.08643627166748,8.08148860931396,8.07583618164062,0.0106001142412424,0.0151206692680717,0.0148058645427227,0.0169942323118448,0.0149614093825221,0.013833474367857,0.0031607577111572,0.333384573459625,0.320617079734802,0.37762913107872,0.326777309179306,0.283840298652649,0.0937888696789742,5.35532379150391,5.12718105316162,5.68199634552002,5.23814487457275,4.86203527450562,0.819961369037628,0.059949804097414,38.8652687072754,38.8222541809082,38.9289054870605,38.8441581726074,38.7588539123535,0.170052379369736,232.437942504883,57.2100448608398,248.068496704102,143.985229492188,36.1146354675293,211.953857421875,0.00493138190358877,0.00536862621083856,0.0119421891868114,0.000530347344465554,0.0159265995025635,0.00398440938442945,13.6810750961304,13.5756006240845,13.8598556518555,13.625638961792,13.4697027206421,0.390152931213379
"2060","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2020,11,30,62,"S",NA,937,1,3654.66,1350.44,559,1037,1,3652.49,1352.9,605,60,"V","R",3,5371,0,184,"E",150,1570,16,NA,0,0,0,NA,13415,NA,NA,NA,"M13D9_5263",13.8816666666667,36.8748333333333,13.8406666666667,36.911,13.8611666666667,36.8929166666667,0.0988264,-0.269901752471924,-0.96288788318634,-640,0.00526993535459042,0.00515025109052658,0.00575067522004247,0.00521000754088163,0.00489170057699084,0.00085897435201332,-24.3442230224609,0.001251972746104,0.00110592599958181,0.00129847531206906,0.0011742414208129,0.00107189058326185,0.000226584757911041,6.37238931655884,0.0924354866147041,-2.38124442100525,6.12132120132446,6.00108671188354,6.55940675735474,6.05733633041382,5.63205528259277,0.927351534366608,185.912979125977,184.091232299805,191.100067138672,185.041549682617,177.616302490234,13.4837551116943,8.0820894241333,8.08060264587402,8.0864200592041,8.08139705657959,8.07566738128662,0.0107529498636723,0.0151128182187676,0.014801973477006,0.0169752966612577,0.0149582279846072,0.0138294184580445,0.00314587750472128,0.333483010530472,0.321126848459244,0.378277599811554,0.327142477035522,0.283477813005447,0.0947997942566872,5.35545539855957,5.13436937332153,5.67964029312134,5.24332523345947,4.8667368888855,0.812903344631195,1.65856349468231,38.8598251342773,38.822395324707,38.9156379699707,38.8415756225586,38.7621650695801,0.153474390506744,236.470153808594,49.1473236083984,248.794250488281,204.344223022461,27.1332988739014,221.660949707031,0.00390067906118929,0.00434637861326337,0.0101117771118879,9.00691738934256e-05,0.0117327254265547,0.00162094866391271,13.6690444946289,13.5746507644653,13.8426761627197,13.6169805526733,13.4702987670898,0.37237736582756
"2061","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2020,11,30,63,"S",NA,1140,1,3652.88,1355.08,630,1240,1,3651.02,1358.76,671,60,"V","R",3,5371,0,185,"E",150,1750,16,NA,0,0,0,NA,13415,NA,NA,NA,"M13D9_5263",13.9793333333333,36.8503333333333,13.918,36.8813333333333,13.9486666666667,36.8658333333333,0.0993635,-0.21380715072155,-0.976875901222229,-688,0.00526809552684426,0.00514966202899814,0.00574656808748841,0.00520912231877446,0.00489097228273749,0.000855595746543258,-64.9485626220703,0.00124905735719949,0.00110562518239021,0.00129531591665,0.00117274629883468,0.00107234017923474,0.000222975679207593,24.4983291625977,0.0924354866147041,-2.38124442100525,6.12308263778687,6.0033278465271,6.5636420249939,6.0593638420105,5.63144445419312,0.932197868824005,185.883117675781,184.078872680664,191.112976074219,185.018447875977,177.572799682617,13.5401811599731,8.08205413818359,8.08057689666748,8.08641529083252,8.08136463165283,8.07560157775879,0.0108138537034392,0.01511000841856,0.0148004144430161,0.0169691517949104,0.014956908300519,0.0138276154175401,0.00314153707586229,0.333511382341385,0.32129493355751,0.378516584634781,0.327258557081223,0.28334566950798,0.0951709374785423,5.35530519485474,5.13666486740112,5.6794810295105,5.24486923217773,4.86785411834717,0.811627149581909,1.23526966571808,38.858455657959,38.8223991394043,38.912281036377,38.8409652709961,38.7621879577637,0.150094658136368,250.524948120117,46.8451538085938,309.587768554688,239.275726318359,24.8544845581055,284.733306884766,0.00370959704741836,0.00402190536260605,0.0096823563799262,0.000107725325506181,0.0105334622785449,0.000851105491165072,13.6658191680908,13.5745496749878,13.836784362793,13.6149225234985,13.4689159393311,0.367868691682816
"2062","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2020,11,30,64,"S",NA,1358,1,3648.77,1355.43,729,1458,1,3648.57,1351,748,60,"V","R",3,5371,0,185,"E",150,1850,16,NA,0,0,0,NA,13415,NA,NA,NA,"M13D9_5263",13.85,36.8095,13.9238333333333,36.8128333333333,13.8869166666667,36.8111666666667,0.0993635,-0.192836210131645,-0.981230974197388,-766,0.00507149286568165,0.004978789947927,0.0054873269982636,0.00503090117126703,0.00473253102973104,0.000754796259570867,13.4943084716797,0.00123642070684582,0.00111107970587909,0.00127867422997952,0.00117378018330783,0.00108550116419792,0.000193173094885424,0.347197145223618,0.0924354866147041,-2.38124442100525,6.23621034622192,6.11944961547852,6.81817197799683,6.17450428009033,5.66508197784424,1.15308964252472,184.921203613281,183.260101318359,191.274597167969,184.081619262695,174.899871826172,16.3747253417969,8.07949638366699,8.0781135559082,8.08489036560059,8.07880783081055,8.07129669189453,0.0135936234146357,0.0148621993139386,0.0145730432122946,0.01662384159863,0.0147286346182227,0.0135379415005445,0.00308589939959347,0.33473613858223,0.323704659938812,0.390792667865753,0.329560905694962,0.278928607702255,0.111864060163498,5.46580171585083,5.28898572921753,5.93742084503174,5.3821702003479,4.96329545974731,0.974125444889069,1.22624409198761,38.8598403930664,38.8228912353516,38.9158058166504,38.841796875,38.7629470825195,0.152855947613716,236.394195556641,49.7082099914551,248.414810180664,190.638961791992,27.68922996521,220.725601196289,0.00388508499599993,0.00431630201637745,0.00998886208981276,9.55196301219985e-05,0.0116229029372334,0.00163404014892876,13.6668701171875,13.5737276077271,13.838415145874,13.6153697967529,13.4701871871948,0.368228048086166
"2063","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2020,12,1,65,"S",NA,445,1,3638.62,1457.52,33,515,1,3638.74,1455.47,39,30,"V","R",3,2871,0,154,"E",100,330,16,NA,0,0,0,NA,13411,NA,NA,NA,"M13E1_5075",14.9245,36.6456666666667,14.9586666666667,36.6436666666667,14.9415833333333,36.6446666666667,0.0442134,-0.416735112667084,-0.909027993679047,-59,0.796382248401642,0.131894886493683,1.1581175327301,0.37875971198082,0.0582175217568874,1.09990000724792,49.1513366699219,0.00194116064812988,0.00110979110468179,0.00236662453971803,0.0014458722434938,0.000964922772254795,0.00140170159284025,70.5381011962891,0.386289179325104,-0.951169013977051,1.7643404006958,0.00719306711107492,2.7427990436554,0.642148911952972,6.55557460049749e-06,2.74279260635376,245.259536743164,221.359939575195,248.063903808594,235.651550292969,210.611480712891,37.4524154663086,8.14109516143799,8.1109619140625,8.16413593292236,8.12409973144531,8.09770774841309,0.0664274320006371,2.57676815986633,0.801517188549042,3.78681087493896,1.38718128204346,0.557515561580658,3.22929525375366,0.160173743963242,0.0182455256581306,0.221858263015747,0.0769676938652992,0.00704350974410772,0.214814752340317,2.5609815120697,1.64582467079163,3.06921648979187,1.99718379974365,1.53200852870941,1.53720796108246,0.274191647768021,38.4179153442383,37.7966117858887,38.6526145935059,38.105052947998,37.6314086914062,1.02120280265808,178.042556762695,91.6793899536133,188.082382202148,130.848663330078,86.8003005981445,101.282073974609,0.123559333384037,0.09934052079916,0.163722813129425,0.0761050283908844,0.128217875957489,0.035504937171936,17.3331890106201,14.9458112716675,18.3989124298096,15.7976188659668,14.2294902801514,4.16942167282104
"2064","TA","ITA",16,"SAN","GOC73","GC73","WHS8",2020,12,1,66,"S",NA,625,1,3633.39,1446.39,83,655,1,3634.23,1445,92,30,"V","R",3,2871,0,160,"E",100,420,16,NA,0,0,0,NA,13412,NA,NA,NA,"M13E1_5075",14.75,36.5705,14.7731666666667,36.5565,14.7615833333333,36.5635,0.045936,-0.0940773114562035,-0.995564877986908,-99,0.389079332351685,0.122218124568462,0.524089992046356,0.248556867241859,0.0801641643047333,0.443925857543945,77.8197784423828,0.00273070437833667,0.00170473929028958,0.00331813818775117,0.00216418108902872,0.00143695634324104,0.00188118184451014,57.8639144897461,0.386289179325104,-0.951169013977051,3.37688732147217,1.80751669406891,4.4833779335022,2.60804200172424,0.087103433907032,4.39627408981323,221.787185668945,197.784881591797,241.963653564453,210.107284545898,176.916610717773,65.0470275878906,8.12207794189453,8.09330749511719,8.15970802307129,8.10850238800049,8.06754302978516,0.0921648964285851,1.03224349021912,0.325712144374847,1.57992482185364,0.671733319759369,0.210145115852356,1.36977970600128,0.303701460361481,0.158346548676491,0.435394495725632,0.228326916694641,0.0357157737016678,0.399678736925125,3.22216773033142,2.13297367095947,5.23805522918701,2.61311817169189,1.81445384025574,3.42360186576843,0.0768775045871735,38.5995788574219,38.266918182373,38.7446136474609,38.4355735778809,38.171459197998,0.57315456867218,181.172134399414,82.1980056762695,214.420883178711,102.180221557617,77.1369705200195,137.283920288086,0.0984557867050171,0.0301708467304707,0.138184264302254,0.0449484810233116,0.0494341254234314,0.0887501463294029,15.6661691665649,14.783519744873,16.1687164306641,15.1357221603394,14.2442398071289,1.92447698116302
